age_range,gender,income_range,location,ad_type,ad_topic,ctr,conversion_rate,conv_per_impr,ub
25-35,Male,0-25k,Suburban,Native,Finance,0.03675,0.12695,0.0046654125,5000
25-35,Male,0-25k,Suburban,Native,Food,0.0424,0.14836666666666667,0.006290746666666667,5000
25-35,Male,0-25k,Suburban,Native,Health,0.0794,0.2505,0.0198897,5000
25-35,Male,0-25k,Suburban,Native,Technology,0.0482,0.1713,0.00825666,5000
25-35,Male,0-25k,Suburban,Native,Travel,0.039566666666666674,0.16823333333333335,0.006656432222222224,5000
25-35,Male,0-25k,Suburban,Text,Finance,0.0419,0.1617,0.00677523,5000
25-35,Male,0-25k,Suburban,Text,Food,0.0408,0.2044,0.008339520000000001,5000
25-35,Male,0-25k,Suburban,Text,Health,0.0401,0.3128,0.01254328,5000
25-35,Male,0-25k,Suburban,Text,Technology,0.0461,0.0495,0.00228195,5000
25-35,Male,0-25k,Suburban,Video,Fashion,0.04775,0.28715,0.0137114125,5000
25-35,Male,0-25k,Suburban,Video,Finance,0.056,0.13705,0.007674800000000001,5000
25-35,Male,0-25k,Suburban,Video,Food,0.05446666666666666,0.2713333333333333,0.01477862222222222,5000
25-35,Male,0-25k,Suburban,Video,Health,0.0405,0.14715,0.005959575,5000
25-35,Male,0-25k,Suburban,Video,Technology,0.06925,0.40095000000000003,0.027765787500000003,5000
25-35,Male,0-25k,Suburban,Video,Travel,0.0732,0.2692,0.01970544,5000
25-35,Male,0-25k,Urban,Banner,Fashion,0.0586,0.2585,0.0151481,5000
25-35,Male,0-25k,Urban,Banner,Finance,0.05566666666666667,0.1952,0.010866133333333335,5000
25-35,Male,0-25k,Urban,Banner,Food,0.0655,0.1105,0.00723775,5000
25-35,Male,0-25k,Urban,Banner,Health,0.03956666666666667,0.18583333333333332,0.007352805555555555,5000
25-35,Male,0-25k,Urban,Banner,Technology,0.0635,0.21965,0.013947775,5000
25-35,Male,0-25k,Urban,Banner,Travel,0.0235,0.24655,0.005793925,5000
25-35,Male,0-25k,Urban,Native,Fashion,0.059300000000000005,0.38285,0.022703005000000002,5000
25-35,Male,0-25k,Urban,Native,Finance,0.0583,0.08355,0.004870965,5000
25-35,Male,0-25k,Urban,Native,Food,0.032,0.3984,0.0127488,5000
25-35,Male,0-25k,Urban,Native,Health,0.0617,0.1423,0.00877991,5000
25-35,Male,0-25k,Urban,Native,Travel,0.05853333333333333,0.1466,0.008580986666666667,5000
25-35,Male,0-25k,Urban,Text,Fashion,0.063975,0.192575,0.012319985625,5000
25-35,Male,0-25k,Urban,Text,Finance,0.0407,0.0398,0.00161986,5000
25-35,Male,0-25k,Urban,Text,Health,0.05105,0.20745000000000002,0.0105903225,5000
25-35,Male,0-25k,Urban,Text,Technology,0.048,0.1596,0.0076608,5000
25-35,Male,0-25k,Urban,Video,Fashion,0.03905,0.21535,0.0084094175,5000
25-35,Male,0-25k,Urban,Video,Finance,0.04594,0.2294,0.010538636,5000
25-35,Male,0-25k,Urban,Video,Food,0.0507,0.2051,0.010398570000000001,5000
25-35,Male,0-25k,Urban,Video,Technology,0.05256666666666667,0.16720000000000002,0.008789146666666667,5000
25-35,Male,25k-50k,Rural,Banner,Fashion,0.051574999999999996,0.2465,0.012713237499999998,5000
25-35,Male,25k-50k,Rural,Banner,Finance,0.05418888888888889,0.22573333333333334,0.01223223851851852,5000
25-35,Male,25k-50k,Rural,Banner,Food,0.05536,0.19182,0.010619155199999999,5000
25-35,Male,25k-50k,Rural,Banner,Health,0.05192727272727273,0.2108090909090909,0.010946741157024794,5000
25-35,Male,25k-50k,Rural,Banner,Technology,0.0447625,0.21105000000000002,0.009447125625,5000
25-35,Male,25k-50k,Rural,Banner,Travel,0.04758,0.23552,0.0112060416,5000
25-35,Male,25k-50k,Rural,Native,Fashion,0.042555555555555555,0.25133333333333335,0.01069562962962963,5000
25-35,Male,25k-50k,Rural,Native,Finance,0.04188333333333333,0.28953333333333336,0.01212662111111111,5000
25-35,Male,25k-50k,Rural,Native,Food,0.0554125,0.2079,0.011520258750000002,5000
25-35,Male,25k-50k,Rural,Native,Health,0.053525,0.2398,0.012835295000000002,5000
25-35,Male,25k-50k,Rural,Native,Technology,0.050671428571428576,0.1849857142857143,0.009373490408163267,5000
25-35,Male,25k-50k,Rural,Native,Travel,0.05676666666666667,0.16545,0.009392045000000002,5000
25-35,Male,25k-50k,Rural,Text,Fashion,0.0591,0.28800000000000003,0.017020800000000003,5000
25-35,Male,25k-50k,Rural,Text,Finance,0.04589090909090909,0.15844545454545453,0.007271205950413223,5000
25-35,Male,25k-50k,Rural,Text,Food,0.05808461538461539,0.25613846153846154,0.01487770402366864,5000
25-35,Male,25k-50k,Rural,Text,Health,0.0439,0.23897142857142858,0.010490845714285716,5000
25-35,Male,25k-50k,Rural,Text,Technology,0.05788,0.15947,0.009230123600000001,5000
25-35,Male,25k-50k,Rural,Text,Travel,0.042375,0.21798333333333333,0.00923704375,5000
25-35,Male,25k-50k,Rural,Video,Fashion,0.04655714285714285,0.11005714285714285,0.005123946122448979,5000
25-35,Male,25k-50k,Rural,Video,Finance,0.04925555555555556,0.2194888888888889,0.010811047160493829,5000
25-35,Male,25k-50k,Rural,Video,Food,0.047155555555555555,0.17283333333333334,0.008150051851851851,5000
25-35,Male,25k-50k,Rural,Video,Health,0.038028571428571425,0.19414285714285714,0.007382975510204081,5000
25-35,Male,25k-50k,Rural,Video,Technology,0.05567,0.191,0.01063297,5000
25-35,Male,25k-50k,Rural,Video,Travel,0.054700000000000006,0.27290000000000003,0.014927630000000002,5000
25-35,Male,25k-50k,Suburban,Banner,Fashion,0.046060000000000004,0.18392,0.0084713552,5000
25-35,Male,25k-50k,Suburban,Banner,Finance,0.05085714285714286,0.2118142857142857,0.010772269387755102,5000
25-35,Male,25k-50k,Suburban,Banner,Food,0.049442857142857136,0.2510428571428571,0.012412276122448976,5000
25-35,Male,25k-50k,Suburban,Banner,Health,0.04485384615384615,0.2463076923076923,0.011047847337278104,5000
25-35,Male,25k-50k,Suburban,Banner,Technology,0.03688333333333333,0.20181666666666667,0.007443671388888889,5000
25-35,Male,25k-50k,Suburban,Banner,Travel,0.041728571428571434,0.19747142857142858,0.008240200612244898,5000
25-35,Male,25k-50k,Suburban,Native,Fashion,0.045840000000000006,0.22528,0.010326835200000002,5000
25-35,Male,25k-50k,Suburban,Native,Finance,0.04877777777777778,0.21967777777777778,0.010715393827160495,5000
25-35,Male,25k-50k,Suburban,Native,Food,0.05013636363636364,0.21969090909090908,0.011014503305785123,5000
25-35,Male,25k-50k,Suburban,Native,Health,0.05431666666666666,0.2054666666666667,0.011160264444444444,5000
25-35,Male,25k-50k,Suburban,Native,Technology,0.0374,0.25222222222222224,0.009433111111111113,5000
25-35,Male,25k-50k,Suburban,Native,Travel,0.058588888888888885,0.19795555555555555,0.011597996049382714,5000
25-35,Male,25k-50k,Suburban,Text,Fashion,0.0514625,0.1824875,0.00939126296875,5000
25-35,Male,25k-50k,Suburban,Text,Finance,0.04452222222222222,0.22262222222222222,0.009911636049382716,5000
25-35,Male,25k-50k,Suburban,Text,Food,0.041688888888888886,0.3149444444444444,0.013129683950617282,5000
25-35,Male,25k-50k,Suburban,Text,Health,0.048966666666666665,0.12223333333333335,0.005985358888888889,5000
25-35,Male,25k-50k,Suburban,Text,Technology,0.03495,0.2644,0.00924078,5000
25-35,Male,25k-50k,Suburban,Text,Travel,0.030959999999999998,0.27666,0.0085653936,5000
25-35,Male,25k-50k,Suburban,Video,Fashion,0.050991666666666664,0.14750833333333335,0.00752169576388889,5000
25-35,Male,25k-50k,Suburban,Video,Finance,0.05053076923076923,0.2076923076923077,0.010494852071005919,5000
25-35,Male,25k-50k,Suburban,Video,Food,0.06448000000000001,0.23803999999999997,0.0153488192,5000
25-35,Male,25k-50k,Suburban,Video,Health,0.0546,0.22088000000000002,0.012060048000000002,5000
25-35,Male,25k-50k,Suburban,Video,Technology,0.05334285714285714,0.1776,0.00947369142857143,5000
25-35,Male,25k-50k,Suburban,Video,Travel,0.04474285714285714,0.15907142857142856,0.007117310204081632,5000
25-35,Male,25k-50k,Urban,Banner,Fashion,0.046066666666666665,0.18796666666666667,0.008658997777777778,5000
25-35,Male,25k-50k,Urban,Banner,Finance,0.0691,0.1628,0.01124948,5000
25-35,Male,25k-50k,Urban,Banner,Food,0.0467,0.18738000000000002,0.008750646,5000
25-35,Male,25k-50k,Urban,Banner,Health,0.0419,0.19183333333333333,0.008037816666666666,5000
25-35,Male,25k-50k,Urban,Banner,Technology,0.05890000000000001,0.09636666666666667,0.005675996666666668,5000
25-35,Male,25k-50k,Urban,Banner,Travel,0.046075,0.150975,0.0069561731249999995,5000
25-35,Male,25k-50k,Urban,Native,Fashion,0.042383333333333335,0.18200833333333333,0.007714119861111111,5000
25-35,Male,25k-50k,Urban,Native,Finance,0.05192,0.3133,0.016266536,5000
25-35,Male,25k-50k,Urban,Native,Food,0.05895555555555555,0.18798888888888887,0.011082989382716048,5000
25-35,Male,25k-50k,Urban,Native,Health,0.07466666666666667,0.37736666666666663,0.02817671111111111,5000
25-35,Male,25k-50k,Urban,Native,Technology,0.0512375,0.1711875,0.008771219531249999,5000
25-35,Male,25k-50k,Urban,Native,Travel,0.056475000000000004,0.2675375,0.0151091803125,5000
25-35,Male,25k-50k,Urban,Text,Fashion,0.04745454545454546,0.21556363636363637,0.01022947438016529,5000
25-35,Male,25k-50k,Urban,Text,Finance,0.06836,0.24276,0.016595073600000003,5000
25-35,Male,25k-50k,Urban,Text,Food,0.06736249999999999,0.2059375,0.013872464843749998,5000
25-35,Male,25k-50k,Urban,Text,Health,0.0617,0.20173333333333332,0.012446946666666665,5000
25-35,Male,25k-50k,Urban,Text,Technology,0.05656,0.26890000000000003,0.015208984000000002,5000
25-35,Male,25k-50k,Urban,Text,Travel,0.07095,0.19590000000000002,0.013899105000000002,5000
25-35,Male,25k-50k,Urban,Video,Fashion,0.05412857142857143,0.13508571428571428,0.007311996734693877,5000
25-35,Male,25k-50k,Urban,Video,Finance,0.05746,0.10884,0.0062539464,5000
25-35,Male,25k-50k,Urban,Video,Food,0.04055,0.20752500000000002,0.00841513875,5000
25-35,Male,25k-50k,Urban,Video,Health,0.0497,0.2047857142857143,0.01017785,5000
25-35,Male,25k-50k,Urban,Video,Technology,0.05403333333333333,0.30418333333333336,0.016436039444444446,5000
25-35,Male,25k-50k,Urban,Video,Travel,0.03805,0.1519,0.005779795000000001,5000
25-35,Male,50k-75k,Rural,Banner,Fashion,0.044283333333333334,0.23616666666666666,0.010458247222222222,5000
25-35,Male,50k-75k,Rural,Banner,Finance,0.04822727272727272,0.1963909090909091,0.009471397933884296,5000
25-35,Male,50k-75k,Rural,Banner,Food,0.06055714285714286,0.12645714285714285,0.0076578832653061224,5000
25-35,Male,50k-75k,Rural,Banner,Health,0.039279999999999995,0.19196,0.007540188799999999,5000
25-35,Male,50k-75k,Rural,Banner,Technology,0.046099999999999995,0.16324,0.007525363999999999,5000
25-35,Male,50k-75k,Rural,Banner,Travel,0.05344,0.24809,0.013257929600000001,5000
25-35,Male,50k-75k,Rural,Native,Fashion,0.0620625,0.3152625,0.01956597890625,5000
25-35,Male,50k-75k,Rural,Native,Finance,0.052,0.18216428571428572,0.009472542857142857,5000
25-35,Male,50k-75k,Rural,Native,Food,0.058050000000000004,0.1694,0.009833670000000001,5000
25-35,Male,50k-75k,Rural,Native,Health,0.0593,0.15681,0.009298833,5000
25-35,Male,50k-75k,Rural,Native,Technology,0.037333333333333336,0.24868888888888888,0.009284385185185186,5000
25-35,Male,50k-75k,Rural,Native,Travel,0.0415125,0.252175,0.0104684146875,5000
25-35,Male,50k-75k,Rural,Text,Fashion,0.04735714285714286,0.1582857142857143,0.007495959183673471,5000
25-35,Male,50k-75k,Rural,Text,Finance,0.045475,0.265075,0.012054285625000001,5000
25-35,Male,50k-75k,Rural,Text,Food,0.04406666666666667,0.29163333333333336,0.012851308888888892,5000
25-35,Male,50k-75k,Rural,Text,Health,0.052972727272727275,0.1357818181818182,0.007192733223140497,5000
25-35,Male,50k-75k,Rural,Text,Technology,0.041625,0.16945,0.00705335625,5000
25-35,Male,50k-75k,Rural,Text,Travel,0.04516,0.1973,0.008910068,5000
25-35,Male,50k-75k,Rural,Video,Fashion,0.03406,0.20808,0.007087204799999999,5000
25-35,Male,50k-75k,Rural,Video,Finance,0.051625,0.1649,0.008512962499999999,5000
25-35,Male,50k-75k,Rural,Video,Food,0.04825714285714285,0.19474285714285713,0.00939773387755102,5000
25-35,Male,50k-75k,Rural,Video,Health,0.054433333333333334,0.3030833333333333,0.01649783611111111,5000
25-35,Male,50k-75k,Rural,Video,Technology,0.04438333333333333,0.12605,0.005594519166666666,5000
25-35,Male,50k-75k,Rural,Video,Travel,0.04762857142857143,0.24975714285714284,0.011895575918367346,5000
25-35,Male,50k-75k,Suburban,Banner,Fashion,0.04686666666666667,0.17408888888888888,0.008158965925925925,5000
25-35,Male,50k-75k,Suburban,Banner,Finance,0.04934285714285714,0.2696714285714286,0.013306358775510205,5000
25-35,Male,50k-75k,Suburban,Banner,Food,0.050550000000000005,0.26863333333333334,0.013579415000000001,5000
25-35,Male,50k-75k,Suburban,Banner,Health,0.05058571428571429,0.14054285714285714,0.00710946081632653,5000
25-35,Male,50k-75k,Suburban,Banner,Technology,0.04236666666666667,0.2107,0.008926656666666668,5000
25-35,Male,50k-75k,Suburban,Banner,Travel,0.05135,0.13743333333333332,0.007057201666666666,5000
25-35,Male,50k-75k,Suburban,Native,Fashion,0.04783333333333334,0.14683333333333334,0.007023527777777779,5000
25-35,Male,50k-75k,Suburban,Native,Finance,0.043300000000000005,0.3355666666666666,0.014530036666666666,5000
25-35,Male,50k-75k,Suburban,Native,Food,0.05396666666666666,0.21836666666666668,0.01178452111111111,5000
25-35,Male,50k-75k,Suburban,Native,Health,0.04734545454545455,0.22669090909090908,0.010732784132231407,5000
25-35,Male,50k-75k,Suburban,Native,Technology,0.053844444444444445,0.18269999999999997,0.009837379999999998,5000
25-35,Male,50k-75k,Suburban,Native,Travel,0.04308,0.21128,0.0091019424,5000
25-35,Male,50k-75k,Suburban,Text,Fashion,0.046316666666666666,0.12165,0.0056344225,5000
25-35,Male,50k-75k,Suburban,Text,Finance,0.0309,0.20445000000000002,0.006317505000000001,5000
25-35,Male,50k-75k,Suburban,Text,Food,0.05747142857142857,0.17341428571428572,0.009966366734693878,5000
25-35,Male,50k-75k,Suburban,Text,Health,0.06936666666666667,0.2796222222222222,0.019396461481481483,5000
25-35,Male,50k-75k,Suburban,Text,Technology,0.059539999999999996,0.23382,0.013921642799999998,5000
25-35,Male,50k-75k,Suburban,Text,Travel,0.047,0.14435,0.00678445,5000
25-35,Male,50k-75k,Suburban,Video,Fashion,0.03817142857142857,0.20595714285714287,0.00786167836734694,5000
25-35,Male,50k-75k,Suburban,Video,Finance,0.04925555555555556,0.16925555555555555,0.008336776419753087,5000
25-35,Male,50k-75k,Suburban,Video,Food,0.05121666666666667,0.22515,0.0115314325,5000
25-35,Male,50k-75k,Suburban,Video,Health,0.0513,0.085725,0.0043976925,5000
25-35,Male,50k-75k,Suburban,Video,Technology,0.045099999999999994,0.14944285714285716,0.006739872857142857,5000
25-35,Male,50k-75k,Suburban,Video,Travel,0.047099999999999996,0.16827999999999999,0.007925987999999998,5000
25-35,Male,50k-75k,Urban,Banner,Fashion,0.06356,0.19378,0.0123166568,5000
25-35,Male,50k-75k,Urban,Banner,Finance,0.05188,0.20739999999999997,0.010759912,5000
25-35,Male,50k-75k,Urban,Banner,Food,0.0558875,0.1454,0.0081260425,5000
25-35,Male,50k-75k,Urban,Banner,Health,0.051975,0.34092500000000003,0.017719576875,5000
25-35,Male,50k-75k,Urban,Banner,Technology,0.05791428571428571,0.1507,0.008727682857142857,5000
25-35,Male,50k-75k,Urban,Banner,Travel,0.04335,0.23198333333333332,0.0100564775,5000
25-35,Male,50k-75k,Urban,Native,Fashion,0.069525,0.16197499999999998,0.011261311874999999,5000
25-35,Male,50k-75k,Urban,Native,Finance,0.039071428571428576,0.2520428571428571,0.009847674489795918,5000
25-35,Male,50k-75k,Urban,Native,Food,0.043975,0.21737499999999998,0.009559065625,5000
25-35,Male,50k-75k,Urban,Native,Health,0.061842857142857144,0.13177142857142857,0.00814912163265306,5000
25-35,Male,50k-75k,Urban,Native,Technology,0.04702727272727272,0.2852636363636364,0.01341517082644628,5000
25-35,Male,50k-75k,Urban,Native,Travel,0.0684,0.25602,0.017511768000000004,5000
25-35,Male,50k-75k,Urban,Text,Fashion,0.04654285714285714,0.22325714285714285,0.010391025306122448,5000
25-35,Male,50k-75k,Urban,Text,Finance,0.04481428571428571,0.20254285714285714,0.009076813469387754,5000
25-35,Male,50k-75k,Urban,Text,Food,0.05192,0.152,0.00789184,5000
25-35,Male,50k-75k,Urban,Text,Health,0.04245,0.0611,0.002593695,5000
25-35,Male,50k-75k,Urban,Text,Technology,0.06394999999999999,0.17543333333333333,0.011218961666666666,5000
25-35,Male,50k-75k,Urban,Text,Travel,0.036199999999999996,0.22061999999999998,0.007986443999999999,5000
25-35,Male,50k-75k,Urban,Video,Fashion,0.04291428571428572,0.24368571428571428,0.01045759836734694,5000
25-35,Male,50k-75k,Urban,Video,Finance,0.047466666666666664,0.155175,0.00736564,5000
25-35,Male,50k-75k,Urban,Video,Food,0.06615,0.243675,0.01611910125,5000
25-35,Male,50k-75k,Urban,Video,Health,0.055787500000000004,0.1884,0.010510365,5000
25-35,Male,50k-75k,Urban,Video,Technology,0.04435,0.23803333333333335,0.010556778333333334,5000
25-35,Male,50k-75k,Urban,Video,Travel,0.05368888888888889,0.2442888888888889,0.013115599012345679,5000
25-35,Male,75k-100k,Rural,Banner,Fashion,0.05446666666666666,0.23623333333333338,0.012866842222222223,5000
25-35,Male,75k-100k,Rural,Banner,Finance,0.0428,0.213,0.009116399999999998,5000
25-35,Male,75k-100k,Rural,Banner,Health,0.07100000000000001,0.24145,0.01714295,5000
25-35,Male,75k-100k,Rural,Banner,Technology,0.02666666666666667,0.20303333333333332,0.005414222222222222,5000
25-35,Male,75k-100k,Rural,Native,Fashion,0.0338,0.4275,0.014449499999999999,5000
25-35,Male,75k-100k,Rural,Native,Finance,0.06762,0.1934,0.013077707999999999,5000
25-35,Male,75k-100k,Rural,Native,Food,0.03565,0.19055,0.0067931075,5000
25-35,Male,75k-100k,Rural,Native,Health,0.0435,0.19999999999999998,0.0087,5000
25-35,Male,75k-100k,Rural,Native,Technology,0.0421,0.1365,0.00574665,5000
25-35,Male,75k-100k,Rural,Native,Travel,0.0622,0.3484,0.02167048,5000
25-35,Male,75k-100k,Rural,Text,Fashion,0.04650000000000001,0.14583333333333334,0.006781250000000002,5000
25-35,Male,75k-100k,Rural,Text,Finance,0.0208,0.0396,0.00082368,5000
25-35,Male,75k-100k,Rural,Text,Food,0.038880000000000005,0.15666,0.006090940800000001,5000
25-35,Male,75k-100k,Rural,Text,Health,0.05715,0.23286666666666667,0.01330833,5000
25-35,Male,75k-100k,Rural,Text,Technology,0.0695,0.0772,0.005365400000000001,5000
25-35,Male,75k-100k,Rural,Text,Travel,0.0315,0.337,0.0106155,5000
25-35,Male,75k-100k,Rural,Video,Finance,0.0797,0.0894,0.007125179999999999,5000
25-35,Male,75k-100k,Rural,Video,Food,0.0609,0.4176,0.025431840000000004,5000
25-35,Male,75k-100k,Rural,Video,Technology,0.0277,0.17765,0.004920905,5000
25-35,Male,75k-100k,Rural,Video,Travel,0.0712,0.15555,0.011075159999999999,5000
25-35,Male,75k-100k,Suburban,Banner,Fashion,0.0491,0.1389,0.00681999,5000
25-35,Male,75k-100k,Suburban,Banner,Finance,0.0439,0.0306,0.00134334,5000
25-35,Male,75k-100k,Suburban,Banner,Food,0.043333333333333335,0.07526666666666666,0.0032615555555555553,5000
25-35,Male,75k-100k,Suburban,Banner,Health,0.049742857142857144,0.2695714285714286,0.01340925306122449,5000
25-35,Male,75k-100k,Suburban,Banner,Technology,0.0628,0.1099,0.006901719999999999,5000
25-35,Male,75k-100k,Suburban,Native,Fashion,0.07043333333333333,0.2292,0.01614332,5000
25-35,Male,75k-100k,Suburban,Native,Finance,0.058800000000000005,0.17759999999999998,0.01044288,5000
25-35,Male,75k-100k,Suburban,Native,Food,0.06609999999999999,0.269,0.0177809,5000
25-35,Male,75k-100k,Suburban,Native,Health,0.05425,0.1437,0.007795725,5000
25-35,Male,75k-100k,Suburban,Native,Technology,0.049350000000000005,0.16235000000000002,0.008011972500000002,5000
25-35,Male,75k-100k,Suburban,Text,Finance,0.033966666666666666,0.21950000000000003,0.007455683333333334,5000
25-35,Male,75k-100k,Suburban,Text,Food,0.0321,0.4872,0.01563912,5000
25-35,Male,75k-100k,Suburban,Text,Health,0.043,0.214225,0.009211674999999999,5000
25-35,Male,75k-100k,Suburban,Text,Technology,0.0452,0.41575,0.0187919,5000
25-35,Male,75k-100k,Suburban,Text,Travel,0.056150000000000005,0.34255,0.019234182500000002,5000
25-35,Male,75k-100k,Suburban,Video,Fashion,0.0567,0.2167,0.01228689,5000
