age_range,gender,income_range,location,ad_type,ad_topic,ctr,conversion_rate,conv_per_impr,ub,allocated_impressions,expected_conversions
25-35,Female,75k-100k,Urban,Text,Finance,0.0388,0.0659,0.00255692,5000,0,0.0
25-35,Female,75k-100k,Urban,Text,Health,0.0588,0.2133,0.0125420399999999,5000,0,0.0
25-35,Female,75k-100k,Urban,Text,Technology,0.0572499999999999,0.2566,0.0146903499999999,5000,0,0.0
25-35,Female,75k-100k,Urban,Text,Travel,0.0791999999999999,0.15015,0.0118918799999999,5000,0,0.0
25-35,Female,75k-100k,Urban,Video,Fashion,0.0675,0.3959,0.02672325,5000,5000,133.61625
25-35,Female,75k-100k,Urban,Video,Finance,0.060525,0.0895,0.0054169875,5000,0,0.0
25-35,Female,75k-100k,Urban,Video,Food,0.0559,0.1598,0.00893282,5000,0,0.0
25-35,Female,75k-100k,Urban,Video,Health,0.0538,0.1654499999999999,0.00890121,5000,0,0.0
25-35,Female,75k-100k,Urban,Video,Travel,0.0587,0.421,0.0247127,5000,5000,123.5635
25-35,Female,100k+,Rural,Native,Food,0.0414,0.4568,0.0189115199999999,5000,5000,94.5575999999995
25-35,Female,100k+,Rural,Video,Travel,0.05015,0.1581,0.007928715,5000,0,0.0
25-35,Female,100k+,Suburban,Text,Fashion,0.0404,0.0943,0.0038097199999999,5000,0,0.0
25-35,Male,0-25k,Rural,Banner,Fashion,0.07075,0.1352,0.0095654,5000,0,0.0
25-35,Male,0-25k,Rural,Banner,Finance,0.0498,0.0171,0.00085158,5000,0,0.0
25-35,Male,0-25k,Rural,Banner,Food,0.06575,0.08805,0.0057892875,5000,0,0.0
25-35,Male,0-25k,Rural,Banner,Health,0.06555,0.29085,0.0190652175,5000,5000,95.3260875
25-35,Male,0-25k,Rural,Banner,Technology,0.0843,0.229,0.0193047,5000,5000,96.5235
25-35,Male,0-25k,Rural,Banner,Travel,0.0291,0.276,0.0080316,5000,0,0.0
25-35,Male,0-25k,Rural,Native,Fashion,0.0484,0.2278,0.01102552,5000,0,0.0
25-35,Male,0-25k,Rural,Native,Finance,0.0511333333333333,0.1646,0.0084165466666666,5000,0,0.0
25-35,Male,0-25k,Rural,Native,Food,0.0518333333333333,0.1424666666666666,0.0073845222222222,5000,0,0.0
25-35,Male,0-25k,Rural,Native,Health,0.0556,0.1163,0.00646628,5000,0,0.0
25-35,Male,0-25k,Rural,Text,Fashion,0.0351666666666666,0.1024,0.0036010666666666,5000,0,0.0
25-35,Male,0-25k,Rural,Text,Health,0.05235,0.3168,0.01658448,5000,0,0.0
25-35,Male,0-25k,Rural,Text,Technology,0.0402666666666666,0.3407,0.0137188533333333,5000,0,0.0
25-35,Male,0-25k,Rural,Text,Travel,0.0595,0.1939,0.01153705,5000,0,0.0
25-35,Male,0-25k,Rural,Video,Finance,0.0616,0.2096,0.01291136,5000,0,0.0
25-35,Male,0-25k,Rural,Video,Food,0.0579166666666666,0.2244,0.0129965,5000,0,0.0
25-35,Male,0-25k,Rural,Video,Health,0.0505333333333333,0.1440666666666666,0.0072801688888888,5000,0,0.0
25-35,Male,0-25k,Rural,Video,Technology,0.0409,0.127,0.0051943,5000,0,0.0
25-35,Male,0-25k,Suburban,Banner,Finance,0.08675,0.0814,0.0070614499999999,5000,0,0.0
25-35,Male,0-25k,Suburban,Banner,Health,0.0502333333333333,0.1988666666666666,0.0099897355555555,5000,0,0.0
25-35,Male,0-25k,Suburban,Banner,Travel,0.055625,0.2491249999999999,0.0138575781249999,5000,0,0.0
25-35,Male,0-25k,Suburban,Native,Fashion,0.0346666666666666,0.2902666666666667,0.0100625777777777,5000,0,0.0
25-35,Male,0-25k,Suburban,Native,Finance,0.03675,0.12695,0.0046654125,5000,0,0.0
25-35,Male,0-25k,Suburban,Native,Food,0.0424,0.1483666666666666,0.0062907466666666,5000,0,0.0
25-35,Male,0-25k,Suburban,Native,Health,0.0794,0.2505,0.0198897,5000,5000,99.4485
25-35,Male,0-25k,Suburban,Native,Technology,0.0482,0.1713,0.00825666,5000,0,0.0
25-35,Male,0-25k,Suburban,Native,Travel,0.0395666666666666,0.1682333333333333,0.0066564322222222,5000,0,0.0
25-35,Male,0-25k,Suburban,Text,Finance,0.0419,0.1617,0.00677523,5000,0,0.0
25-35,Male,0-25k,Suburban,Text,Food,0.0408,0.2044,0.00833952,5000,0,0.0
25-35,Male,0-25k,Suburban,Text,Health,0.0401,0.3128,0.01254328,5000,0,0.0
25-35,Male,0-25k,Suburban,Text,Technology,0.0461,0.0495,0.00228195,5000,0,0.0
25-35,Male,0-25k,Suburban,Video,Fashion,0.04775,0.28715,0.0137114125,5000,0,0.0
25-35,Male,0-25k,Suburban,Video,Finance,0.056,0.13705,0.0076748,5000,0,0.0
25-35,Male,0-25k,Suburban,Video,Food,0.0544666666666666,0.2713333333333333,0.0147786222222222,5000,0,0.0
25-35,Male,0-25k,Suburban,Video,Health,0.0405,0.14715,0.005959575,5000,0,0.0
25-35,Male,0-25k,Suburban,Video,Technology,0.06925,0.40095,0.0277657875,5000,5000,138.8289375
25-35,Male,0-25k,Suburban,Video,Travel,0.0732,0.2692,0.01970544,5000,5000,98.52720000000001
25-35,Male,0-25k,Urban,Banner,Fashion,0.0586,0.2585,0.0151481,5000,0,0.0
25-35,Male,0-25k,Urban,Banner,Finance,0.0556666666666666,0.1952,0.0108661333333333,5000,0,0.0
25-35,Male,0-25k,Urban,Banner,Food,0.0655,0.1105,0.00723775,5000,0,0.0
25-35,Male,0-25k,Urban,Banner,Health,0.0395666666666666,0.1858333333333333,0.0073528055555555,5000,0,0.0
25-35,Male,0-25k,Urban,Banner,Technology,0.0635,0.21965,0.013947775,5000,0,0.0
25-35,Male,0-25k,Urban,Banner,Travel,0.0235,0.24655,0.005793925,5000,0,0.0
25-35,Male,0-25k,Urban,Native,Fashion,0.0593,0.38285,0.022703005,5000,5000,113.515025
25-35,Male,0-25k,Urban,Native,Finance,0.0583,0.08355,0.004870965,5000,0,0.0
25-35,Male,0-25k,Urban,Native,Food,0.032,0.3984,0.0127488,5000,0,0.0
25-35,Male,0-25k,Urban,Native,Health,0.0617,0.1423,0.00877991,5000,0,0.0
25-35,Male,0-25k,Urban,Native,Travel,0.0585333333333333,0.1466,0.0085809866666666,5000,0,0.0
25-35,Male,0-25k,Urban,Text,Fashion,0.063975,0.192575,0.012319985625,5000,0,0.0
25-35,Male,0-25k,Urban,Text,Finance,0.0407,0.0398,0.00161986,5000,0,0.0
25-35,Male,0-25k,Urban,Text,Health,0.05105,0.20745,0.0105903225,5000,0,0.0
25-35,Male,0-25k,Urban,Text,Technology,0.048,0.1596,0.0076608,5000,0,0.0
25-35,Male,0-25k,Urban,Video,Fashion,0.03905,0.21535,0.0084094175,5000,0,0.0
25-35,Male,0-25k,Urban,Video,Finance,0.04594,0.2294,0.010538636,5000,0,0.0
25-35,Male,0-25k,Urban,Video,Food,0.0507,0.2051,0.01039857,5000,0,0.0
25-35,Male,0-25k,Urban,Video,Technology,0.0525666666666666,0.1672,0.0087891466666666,5000,0,0.0
25-35,Male,25k-50k,Rural,Banner,Fashion,0.0515749999999999,0.2465,0.0127132374999999,5000,0,0.0
25-35,Male,25k-50k,Rural,Banner,Finance,0.0541888888888888,0.2257333333333333,0.0122322385185185,5000,0,0.0
25-35,Male,25k-50k,Rural,Banner,Food,0.05536,0.19182,0.0106191551999999,5000,0,0.0
25-35,Male,25k-50k,Rural,Banner,Health,0.0519272727272727,0.2108090909090909,0.0109467411570247,5000,0,0.0
25-35,Male,25k-50k,Rural,Banner,Technology,0.0447625,0.21105,0.009447125625,5000,0,0.0
25-35,Male,25k-50k,Rural,Banner,Travel,0.04758,0.23552,0.0112060416,5000,0,0.0
25-35,Male,25k-50k,Rural,Native,Fashion,0.0425555555555555,0.2513333333333333,0.0106956296296296,5000,0,0.0
25-35,Male,25k-50k,Rural,Native,Finance,0.0418833333333333,0.2895333333333333,0.0121266211111111,5000,0,0.0
25-35,Male,25k-50k,Rural,Native,Food,0.0554125,0.2079,0.01152025875,5000,0,0.0
25-35,Male,25k-50k,Rural,Native,Health,0.053525,0.2398,0.012835295,5000,0,0.0
25-35,Male,25k-50k,Rural,Native,Technology,0.0506714285714285,0.1849857142857143,0.0093734904081632,5000,0,0.0
25-35,Male,25k-50k,Rural,Native,Travel,0.0567666666666666,0.16545,0.009392045,5000,0,0.0
25-35,Male,25k-50k,Rural,Text,Fashion,0.0591,0.288,0.0170208,5000,0,0.0
25-35,Male,25k-50k,Rural,Text,Finance,0.045890909090909,0.1584454545454545,0.0072712059504132,5000,0,0.0
25-35,Male,25k-50k,Rural,Text,Food,0.0580846153846153,0.2561384615384615,0.0148777040236686,5000,0,0.0
25-35,Male,25k-50k,Rural,Text,Health,0.0439,0.2389714285714285,0.0104908457142857,5000,0,0.0
25-35,Male,25k-50k,Rural,Text,Technology,0.05788,0.15947,0.0092301236,5000,0,0.0
25-35,Male,25k-50k,Rural,Text,Travel,0.042375,0.2179833333333333,0.00923704375,5000,0,0.0
25-35,Male,25k-50k,Rural,Video,Fashion,0.0465571428571428,0.1100571428571428,0.0051239461224489,5000,0,0.0
25-35,Male,25k-50k,Rural,Video,Finance,0.0492555555555555,0.2194888888888889,0.0108110471604938,5000,0,0.0
25-35,Male,25k-50k,Rural,Video,Food,0.0471555555555555,0.1728333333333333,0.0081500518518518,5000,0,0.0
25-35,Male,25k-50k,Rural,Video,Health,0.0380285714285714,0.1941428571428571,0.007382975510204,5000,0,0.0
25-35,Male,25k-50k,Rural,Video,Technology,0.05567,0.191,0.01063297,5000,0,0.0
25-35,Male,25k-50k,Rural,Video,Travel,0.0547,0.2729,0.01492763,5000,0,0.0
25-35,Male,25k-50k,Suburban,Banner,Fashion,0.04606,0.18392,0.0084713552,5000,0,0.0
25-35,Male,25k-50k,Suburban,Banner,Finance,0.0508571428571428,0.2118142857142857,0.0107722693877551,5000,0,0.0
25-35,Male,25k-50k,Suburban,Banner,Food,0.0494428571428571,0.2510428571428571,0.0124122761224489,5000,0,0.0
25-35,Male,25k-50k,Suburban,Banner,Health,0.0448538461538461,0.2463076923076923,0.0110478473372781,5000,0,0.0
25-35,Male,25k-50k,Suburban,Banner,Technology,0.0368833333333333,0.2018166666666666,0.0074436713888888,5000,0,0.0
25-35,Male,25k-50k,Suburban,Banner,Travel,0.0417285714285714,0.1974714285714285,0.0082402006122448,5000,0,0.0
25-35,Male,25k-50k,Suburban,Native,Fashion,0.04584,0.22528,0.0103268352,5000,0,0.0
25-35,Male,25k-50k,Suburban,Native,Finance,0.0487777777777777,0.2196777777777777,0.0107153938271604,5000,0,0.0
25-35,Male,25k-50k,Suburban,Native,Food,0.0501363636363636,0.219690909090909,0.0110145033057851,5000,0,0.0
25-35,Male,25k-50k,Suburban,Native,Health,0.0543166666666666,0.2054666666666667,0.0111602644444444,5000,0,0.0
25-35,Male,25k-50k,Suburban,Native,Technology,0.0374,0.2522222222222222,0.0094331111111111,5000,0,0.0
25-35,Male,25k-50k,Suburban,Native,Travel,0.0585888888888888,0.1979555555555555,0.0115979960493827,5000,0,0.0
25-35,Male,25k-50k,Suburban,Text,Fashion,0.0514625,0.1824875,0.00939126296875,5000,0,0.0
25-35,Male,25k-50k,Suburban,Text,Finance,0.0445222222222222,0.2226222222222222,0.0099116360493827,5000,0,0.0
25-35,Male,25k-50k,Suburban,Text,Food,0.0416888888888888,0.3149444444444444,0.0131296839506172,5000,0,0.0
25-35,Male,25k-50k,Suburban,Text,Health,0.0489666666666666,0.1222333333333333,0.0059853588888888,5000,0,0.0
25-35,Male,25k-50k,Suburban,Text,Technology,0.03495,0.2644,0.00924078,5000,0,0.0
25-35,Male,25k-50k,Suburban,Text,Travel,0.0309599999999999,0.27666,0.0085653936,5000,0,0.0
25-35,Male,25k-50k,Suburban,Video,Fashion,0.0509916666666666,0.1475083333333333,0.0075216957638888,5000,0,0.0
25-35,Male,25k-50k,Suburban,Video,Finance,0.0505307692307692,0.2076923076923077,0.0104948520710059,5000,0,0.0
25-35,Male,25k-50k,Suburban,Video,Food,0.06448,0.2380399999999999,0.0153488192,5000,0,0.0
25-35,Male,25k-50k,Suburban,Video,Health,0.0546,0.22088,0.012060048,5000,0,0.0
25-35,Male,25k-50k,Suburban,Video,Technology,0.0533428571428571,0.1776,0.0094736914285714,5000,0,0.0
25-35,Male,25k-50k,Suburban,Video,Travel,0.0447428571428571,0.1590714285714285,0.0071173102040816,5000,0,0.0
25-35,Male,25k-50k,Urban,Banner,Fashion,0.0460666666666666,0.1879666666666666,0.0086589977777777,5000,0,0.0
25-35,Male,25k-50k,Urban,Banner,Finance,0.0691,0.1628,0.01124948,5000,0,0.0
25-35,Male,25k-50k,Urban,Banner,Food,0.0467,0.18738,0.008750646,5000,0,0.0
25-35,Male,25k-50k,Urban,Banner,Health,0.0419,0.1918333333333333,0.0080378166666666,5000,0,0.0
25-35,Male,25k-50k,Urban,Banner,Technology,0.0589,0.0963666666666666,0.0056759966666666,5000,0,0.0
25-35,Male,25k-50k,Urban,Banner,Travel,0.046075,0.150975,0.0069561731249999,5000,0,0.0
25-35,Male,25k-50k,Urban,Native,Fashion,0.0423833333333333,0.1820083333333333,0.0077141198611111,5000,0,0.0
25-35,Male,25k-50k,Urban,Native,Finance,0.05192,0.3133,0.016266536,5000,0,0.0
25-35,Male,25k-50k,Urban,Native,Food,0.0589555555555555,0.1879888888888888,0.011082989382716,5000,0,0.0
25-35,Male,25k-50k,Urban,Native,Health,0.0746666666666666,0.3773666666666666,0.0281767111111111,5000,5000,140.8835555555555
25-35,Male,25k-50k,Urban,Native,Technology,0.0512375,0.1711875,0.0087712195312499,5000,0,0.0
25-35,Male,25k-50k,Urban,Native,Travel,0.056475,0.2675375,0.0151091803125,5000,0,0.0
25-35,Male,25k-50k,Urban,Text,Fashion,0.0474545454545454,0.2155636363636363,0.0102294743801652,5000,0,0.0
25-35,Male,25k-50k,Urban,Text,Finance,0.06836,0.24276,0.0165950736,5000,0,0.0
25-35,Male,25k-50k,Urban,Text,Food,0.0673624999999999,0.2059375,0.0138724648437499,5000,0,0.0
25-35,Male,25k-50k,Urban,Text,Health,0.0617,0.2017333333333333,0.0124469466666666,5000,0,0.0
25-35,Male,25k-50k,Urban,Text,Technology,0.05656,0.2689,0.015208984,5000,0,0.0
25-35,Male,25k-50k,Urban,Text,Travel,0.07095,0.1959,0.013899105,5000,0,0.0
25-35,Male,25k-50k,Urban,Video,Fashion,0.0541285714285714,0.1350857142857142,0.0073119967346938,5000,0,0.0
25-35,Male,25k-50k,Urban,Video,Finance,0.05746,0.10884,0.0062539464,5000,0,0.0
25-35,Male,25k-50k,Urban,Video,Food,0.04055,0.207525,0.00841513875,5000,0,0.0
25-35,Male,25k-50k,Urban,Video,Health,0.0497,0.2047857142857143,0.01017785,5000,0,0.0
25-35,Male,25k-50k,Urban,Video,Technology,0.0540333333333333,0.3041833333333333,0.0164360394444444,5000,0,0.0
25-35,Male,25k-50k,Urban,Video,Travel,0.03805,0.1519,0.005779795,5000,0,0.0
25-35,Male,50k-75k,Rural,Banner,Fashion,0.0442833333333333,0.2361666666666666,0.0104582472222222,5000,0,0.0
25-35,Male,50k-75k,Rural,Banner,Finance,0.0482272727272727,0.1963909090909091,0.0094713979338842,5000,0,0.0
25-35,Male,50k-75k,Rural,Banner,Food,0.0605571428571428,0.1264571428571428,0.0076578832653061,5000,0,0.0
25-35,Male,50k-75k,Rural,Banner,Health,0.0392799999999999,0.19196,0.0075401887999999,5000,0,0.0
25-35,Male,50k-75k,Rural,Banner,Technology,0.0460999999999999,0.16324,0.0075253639999999,5000,0,0.0
25-35,Male,50k-75k,Rural,Banner,Travel,0.05344,0.24809,0.0132579296,5000,0,0.0
25-35,Male,50k-75k,Rural,Native,Fashion,0.0620625,0.3152625,0.01956597890625,5000,5000,97.82989453125
25-35,Male,50k-75k,Rural,Native,Finance,0.052,0.1821642857142857,0.0094725428571428,5000,0,0.0
25-35,Male,50k-75k,Rural,Native,Food,0.05805,0.1694,0.00983367,5000,0,0.0
25-35,Male,50k-75k,Rural,Native,Health,0.0593,0.15681,0.009298833,5000,0,0.0
25-35,Male,50k-75k,Rural,Native,Technology,0.0373333333333333,0.2486888888888888,0.0092843851851851,5000,0,0.0
25-35,Male,50k-75k,Rural,Native,Travel,0.0415125,0.252175,0.0104684146875,5000,0,0.0
25-35,Male,50k-75k,Rural,Text,Fashion,0.0473571428571428,0.1582857142857143,0.0074959591836734,5000,0,0.0
25-35,Male,50k-75k,Rural,Text,Finance,0.045475,0.265075,0.012054285625,5000,0,0.0
25-35,Male,50k-75k,Rural,Text,Food,0.0440666666666666,0.2916333333333333,0.0128513088888888,5000,0,0.0
25-35,Male,50k-75k,Rural,Text,Health,0.0529727272727272,0.1357818181818182,0.0071927332231404,5000,0,0.0
25-35,Male,50k-75k,Rural,Text,Technology,0.041625,0.16945,0.00705335625,5000,0,0.0
25-35,Male,50k-75k,Rural,Text,Travel,0.04516,0.1973,0.008910068,5000,0,0.0
25-35,Male,50k-75k,Rural,Video,Fashion,0.03406,0.20808,0.0070872047999999,5000,0,0.0
25-35,Male,50k-75k,Rural,Video,Finance,0.051625,0.1649,0.0085129624999999,5000,0,0.0
25-35,Male,50k-75k,Rural,Video,Food,0.0482571428571428,0.1947428571428571,0.009397733877551,5000,0,0.0
25-35,Male,50k-75k,Rural,Video,Health,0.0544333333333333,0.3030833333333333,0.0164978361111111,5000,0,0.0
25-35,Male,50k-75k,Rural,Video,Technology,0.0443833333333333,0.12605,0.0055945191666666,5000,0,0.0
25-35,Male,50k-75k,Rural,Video,Travel,0.0476285714285714,0.2497571428571428,0.0118955759183673,5000,0,0.0
25-35,Male,50k-75k,Suburban,Banner,Fashion,0.0468666666666666,0.1740888888888888,0.0081589659259259,5000,0,0.0
25-35,Male,50k-75k,Suburban,Banner,Finance,0.0493428571428571,0.2696714285714286,0.0133063587755102,5000,0,0.0
25-35,Male,50k-75k,Suburban,Banner,Food,0.05055,0.2686333333333333,0.013579415,5000,0,0.0
25-35,Male,50k-75k,Suburban,Banner,Health,0.0505857142857142,0.1405428571428571,0.0071094608163265,5000,0,0.0
25-35,Male,50k-75k,Suburban,Banner,Technology,0.0423666666666666,0.2107,0.0089266566666666,5000,0,0.0
25-35,Male,50k-75k,Suburban,Banner,Travel,0.05135,0.1374333333333333,0.0070572016666666,5000,0,0.0
25-35,Male,50k-75k,Suburban,Native,Fashion,0.0478333333333333,0.1468333333333333,0.0070235277777777,5000,0,0.0
25-35,Male,50k-75k,Suburban,Native,Finance,0.0433,0.3355666666666666,0.0145300366666666,5000,0,0.0
25-35,Male,50k-75k,Suburban,Native,Food,0.0539666666666666,0.2183666666666666,0.0117845211111111,5000,0,0.0
25-35,Male,50k-75k,Suburban,Native,Health,0.0473454545454545,0.226690909090909,0.0107327841322314,5000,0,0.0
25-35,Male,50k-75k,Suburban,Native,Technology,0.0538444444444444,0.1826999999999999,0.0098373799999999,5000,0,0.0
25-35,Male,50k-75k,Suburban,Native,Travel,0.04308,0.21128,0.0091019424,5000,0,0.0
25-35,Male,50k-75k,Suburban,Text,Fashion,0.0463166666666666,0.12165,0.0056344225,5000,0,0.0
25-35,Male,50k-75k,Suburban,Text,Finance,0.0309,0.20445,0.006317505,5000,0,0.0
25-35,Male,50k-75k,Suburban,Text,Food,0.0574714285714285,0.1734142857142857,0.0099663667346938,5000,0,0.0
25-35,Male,50k-75k,Suburban,Text,Health,0.0693666666666666,0.2796222222222222,0.0193964614814814,5000,5000,96.982307407407
25-35,Male,50k-75k,Suburban,Text,Technology,0.0595399999999999,0.23382,0.0139216427999999,5000,0,0.0
25-35,Male,50k-75k,Suburban,Text,Travel,0.047,0.14435,0.00678445,5000,0,0.0
25-35,Male,50k-75k,Suburban,Video,Fashion,0.0381714285714285,0.2059571428571428,0.0078616783673469,5000,0,0.0
25-35,Male,50k-75k,Suburban,Video,Finance,0.0492555555555555,0.1692555555555555,0.008336776419753,5000,0,0.0
25-35,Male,50k-75k,Suburban,Video,Food,0.0512166666666666,0.22515,0.0115314325,5000,0,0.0
25-35,Male,50k-75k,Suburban,Video,Health,0.0513,0.085725,0.0043976925,5000,0,0.0
25-35,Male,50k-75k,Suburban,Video,Technology,0.0450999999999999,0.1494428571428571,0.0067398728571428,5000,0,0.0
25-35,Male,50k-75k,Suburban,Video,Travel,0.0470999999999999,0.1682799999999999,0.0079259879999999,5000,0,0.0
25-35,Male,50k-75k,Urban,Banner,Fashion,0.06356,0.19378,0.0123166568,5000,0,0.0
25-35,Male,50k-75k,Urban,Banner,Finance,0.05188,0.2073999999999999,0.010759912,5000,0,0.0
25-35,Male,50k-75k,Urban,Banner,Food,0.0558875,0.1454,0.0081260425,5000,0,0.0
25-35,Male,50k-75k,Urban,Banner,Health,0.051975,0.340925,0.017719576875,5000,0,0.0
25-35,Male,50k-75k,Urban,Banner,Technology,0.0579142857142857,0.1507,0.0087276828571428,5000,0,0.0
25-35,Male,50k-75k,Urban,Banner,Travel,0.04335,0.2319833333333333,0.0100564775,5000,0,0.0
25-35,Male,50k-75k,Urban,Native,Fashion,0.069525,0.1619749999999999,0.0112613118749999,5000,0,0.0
25-35,Male,50k-75k,Urban,Native,Finance,0.0390714285714285,0.2520428571428571,0.0098476744897959,5000,0,0.0
25-35,Male,50k-75k,Urban,Native,Food,0.043975,0.2173749999999999,0.009559065625,5000,0,0.0
25-35,Male,50k-75k,Urban,Native,Health,0.0618428571428571,0.1317714285714285,0.008149121632653,5000,0,0.0
25-35,Male,50k-75k,Urban,Native,Technology,0.0470272727272727,0.2852636363636364,0.0134151708264462,5000,0,0.0
25-35,Male,50k-75k,Urban,Native,Travel,0.0684,0.25602,0.017511768,5000,0,0.0
25-35,Male,50k-75k,Urban,Text,Fashion,0.0465428571428571,0.2232571428571428,0.0103910253061224,5000,0,0.0
25-35,Male,50k-75k,Urban,Text,Finance,0.0448142857142857,0.2025428571428571,0.0090768134693877,5000,0,0.0
25-35,Male,50k-75k,Urban,Text,Food,0.05192,0.152,0.00789184,5000,0,0.0
25-35,Male,50k-75k,Urban,Text,Health,0.04245,0.0611,0.002593695,5000,0,0.0
25-35,Male,50k-75k,Urban,Text,Technology,0.0639499999999999,0.1754333333333333,0.0112189616666666,5000,0,0.0
25-35,Male,50k-75k,Urban,Text,Travel,0.0361999999999999,0.2206199999999999,0.0079864439999999,5000,0,0.0
25-35,Male,50k-75k,Urban,Video,Fashion,0.0429142857142857,0.2436857142857142,0.0104575983673469,5000,0,0.0
25-35,Male,50k-75k,Urban,Video,Finance,0.0474666666666666,0.155175,0.00736564,5000,0,0.0
25-35,Male,50k-75k,Urban,Video,Food,0.06615,0.243675,0.01611910125,5000,0,0.0
25-35,Male,50k-75k,Urban,Video,Health,0.0557875,0.1884,0.010510365,5000,0,0.0
25-35,Male,50k-75k,Urban,Video,Technology,0.04435,0.2380333333333333,0.0105567783333333,5000,0,0.0
25-35,Male,50k-75k,Urban,Video,Travel,0.0536888888888888,0.2442888888888889,0.0131155990123456,5000,0,0.0
25-35,Male,75k-100k,Rural,Banner,Fashion,0.0544666666666666,0.2362333333333333,0.0128668422222222,5000,0,0.0
25-35,Male,75k-100k,Rural,Banner,Finance,0.0428,0.213,0.0091163999999999,5000,0,0.0
25-35,Male,75k-100k,Rural,Banner,Health,0.071,0.24145,0.01714295,5000,0,0.0
25-35,Male,75k-100k,Rural,Banner,Technology,0.0266666666666666,0.2030333333333333,0.0054142222222222,5000,0,0.0
25-35,Male,75k-100k,Rural,Native,Fashion,0.0338,0.4275,0.0144494999999999,5000,0,0.0
25-35,Male,75k-100k,Rural,Native,Finance,0.06762,0.1934,0.0130777079999999,5000,0,0.0
25-35,Male,75k-100k,Rural,Native,Food,0.03565,0.19055,0.0067931075,5000,0,0.0
25-35,Male,75k-100k,Rural,Native,Health,0.0435,0.1999999999999999,0.0087,5000,0,0.0
25-35,Male,75k-100k,Rural,Native,Technology,0.0421,0.1365,0.00574665,5000,0,0.0
25-35,Male,75k-100k,Rural,Native,Travel,0.0622,0.3484,0.02167048,5000,5000,108.35239999999999
25-35,Male,75k-100k,Rural,Text,Fashion,0.0465,0.1458333333333333,0.00678125,5000,0,0.0
25-35,Male,75k-100k,Rural,Text,Finance,0.0208,0.0396,0.00082368,5000,0,0.0
25-35,Male,75k-100k,Rural,Text,Food,0.03888,0.15666,0.0060909408,5000,0,0.0
25-35,Male,75k-100k,Rural,Text,Health,0.05715,0.2328666666666666,0.01330833,5000,0,0.0
25-35,Male,75k-100k,Rural,Text,Technology,0.0695,0.0772,0.0053654,5000,0,0.0
25-35,Male,75k-100k,Rural,Text,Travel,0.0315,0.337,0.0106155,5000,0,0.0
25-35,Male,75k-100k,Rural,Video,Finance,0.0797,0.0894,0.0071251799999999,5000,0,0.0
25-35,Male,75k-100k,Rural,Video,Food,0.0609,0.4176,0.02543184,5000,5000,127.1592
25-35,Male,75k-100k,Rural,Video,Technology,0.0277,0.17765,0.004920905,5000,0,0.0
25-35,Male,75k-100k,Rural,Video,Travel,0.0712,0.15555,0.0110751599999999,5000,0,0.0
25-35,Male,75k-100k,Suburban,Banner,Fashion,0.0491,0.1389,0.00681999,5000,0,0.0
25-35,Male,75k-100k,Suburban,Banner,Finance,0.0439,0.0306,0.00134334,5000,0,0.0
25-35,Male,75k-100k,Suburban,Banner,Food,0.0433333333333333,0.0752666666666666,0.0032615555555555,5000,0,0.0
